,index,choose_one,class_label,created_at,id,json,mentions,source,text,username,predictions,probabilities
867,859,neutral,0,Fri Sep 28 16:37:45 +0000 2018,1045714186288869378,,,united,"Thanks for changing wife's aisle seat to a middle one without us knowing, and trying to extorting us for $150 to get the same seat. @united",goffred,0,0.4801901309846565
868,860,neutral,0,Fri Sep 28 16:35:49 +0000 2018,1045713699418361859,,,united,"I have taken business and personal flights for nearly 3 decades, and have NEVER been denied a refund when verifiable with receipts and data. But @SpiritAirlines it seems doesn't care. @AmericanAir and @united always, ALWAYS did was was ethical and right. Always.",JoeTheProducer,1,0.5659478808640469
869,861,neutral,0,Fri Sep 28 16:34:33 +0000 2018,1045713384111362048,,,united,"PSA: Dont fly @united. They are awful people and don’t care about their customers. Fly @AmericanAir if you have to. Or @Delta. Maybe stay with Delta. 

All US airlines suck.",samlubman59,0,0.4566038838060927
870,862,neutral,0,Fri Sep 28 16:31:41 +0000 2018,1045712659612651520,,,united,"Poor @SpiritAirlines needs to use tricky legal maneuvers to keep from Rightfully Giving Refunds for Services They Did Not Provide. And now, feeling like I got my pocket picked of $95. Why not Do The Right Thing, Like @AmericanAir and @united?? Refund my money!",JoeTheProducer,1,0.5854590843551712
871,863,neutral,0,Fri Sep 28 16:30:27 +0000 2018,1045712351876599811,,,united,"In 30 minutes, #NonprofitRadio welcomes @fdncenter @united on how foundations make funding decisions live from @FCNewYork for Foundation Center Month: https://t.co/RWxBAYBtX5 #philanthropy",TonyMartignetti,0,0.2648110470901554
872,864,neutral,0,Fri Sep 28 16:27:40 +0000 2018,1045711651679490049,,,united,Yas!!!! @united coming through in the clutch. Maybe I’ll get some fresh pow weekends away this year! #flyunited https://t.co/KZQderjKEI,BueWho,0,0.4947379661417434
873,865,neutral,0,Fri Sep 28 16:27:02 +0000 2018,1045711489724796929,,,united,"Hey, @united, couldn’t help but notice your regional partners letting the cabins get absolutely disgusting. This is not an isolated incident every seat was as pictured and completely disgusting. Mainline united and other majors never let their planes look like this. Gross. https://t.co/rnfxtmhE2l",rkirchfly,1,0.6198326400580422
874,866,neutral,0,Fri Sep 28 16:25:06 +0000 2018,1045711005597216769,,,united,"The CEO of @united airlines makes in 5 HOURS what an average airport worker makes in A YEAR. That's immoral.

On 10/2 we are standing up to powerful airlines- Join US@  https://t.co/c2nrBQQ1m1 #PovertyDoesntFly https://t.co/HpBbMwahL6",GoodAirports,0,0.2143622780274832
875,867,neutral,0,Fri Sep 28 16:22:40 +0000 2018,1045710392133992449,,,united,Heading to EWR with #United Got downgraded from my business cabin seat because @united sent a smaller aircraft this company is the worst airline #dontflyunited ahh but I got $500 voucher - what a joke!,ShlomiBenHaim,1,0.6397677675048756
876,868,neutral,0,Fri Sep 28 16:14:34 +0000 2018,1045708354713194496,,,united,"When I travel via @Dulles_Airport I remember April 2000 when a @united flight came back to the gate for me. I had arrived on a late connection, had a toddler, &amp; was pregnant. My dad was dying in SC. Thanks to UA, I made it in time to be w/him.",ElizabethCDrury,0,0.34438572442681065
877,869,neutral,0,Fri Sep 28 16:12:27 +0000 2018,1045707819939516416,,,united,I have not flown @united for a long time. Always had problems with them. This trip no different. I'll try to avoid flying with for another few years.,rgardler,1,0.5682516144216744
878,870,neutral,0,Fri Sep 28 16:06:35 +0000 2018,1045706343569600515,,,united,"I wonder, @united why it is that for ""extras"" during online check-in, such as first class upgrades and premium access, you don't take payments on non-us cards? I would have thought that payments from other countries are just as good as US ones? https://t.co/9Ym2xbzZb4",WindowsPCguy,1,0.5483334390464641
879,871,neutral,0,Fri Sep 28 16:00:59 +0000 2018,1045704934262419456,,,united,A little over a week @United has rolled out it's new (old) boarding process and I learned a word! #gatelice https://t.co/Gzc9hL0l1O,DanaMTedesco,0,0.2757129963383338
880,872,neutral,0,Fri Sep 28 15:56:43 +0000 2018,1045703862999367680,,,united,"Sending this above Russian airspace (I think) coz @united has the most reliable inflight internet service. 

I worked on 3 teams in Manila and chatted w/ a colleague in Georgia. Did my bank transactions too. 

All while being served dinner. Note I'm just in economy! Thanks UA. 🤘",czarmedinaguce,0,0.4110514430705149
881,873,neutral,0,Fri Sep 28 15:52:09 +0000 2018,1045702713567322112,,,united,Thanks @United for a free lunch at IAH...should have ordered a larger beer 😄 https://t.co/Mu6pkF8JDs,rickycalderonc,0,0.25075991715326007
882,874,neutral,0,Fri Sep 28 15:51:39 +0000 2018,1045702586932842496,,,united,"I think all airlines are less then perfect . Honestly, they are all the same . @united has always been helpful and fair to me that’s why I use them. @GrahamRahal https://t.co/aym8XVAZ6z",CusickBrent,1,0.7345326971316668
883,875,neutral,0,Fri Sep 28 15:47:26 +0000 2018,1045701523500601345,,,united,Time to fly @united to #Austin #Texas and please hurry I am now running late ✈️ https://t.co/Mp9twktdiB,RichPaxman,1,0.5243263980977615
884,876,neutral,0,Fri Sep 28 15:45:42 +0000 2018,1045701087351754752,,,united,Time to home by #unitedairlines #UA893 #Boeing787 #Dreamliner @United Polaris Lounge SFO https://t.co/jsHAtrq2tP,frandia125,0,0.2866581495215
885,877,neutral,0,Fri Sep 28 15:44:23 +0000 2018,1045700756567818241,,,united,#GOPGangRape Hey @senatemajldr @McConnellPress which airline are you flying home so we know who in America supports gang rape &amp; who doesn't? @AmericanAir @united @Delta @JetBlue,Gymnast45H,1,0.5561286382768766
886,878,neutral,0,Fri Sep 28 15:43:18 +0000 2018,1045700485645303813,,,united,"also in my 20 years of flying i have never been on a flight as hot as my @united flight like, I came off the plane dripping in sweat",BecTheStingray,0,0.28819665677936734
887,879,neutral,0,Fri Sep 28 15:41:38 +0000 2018,1045700064205668353,,,united,#GOPGangRape Hey @ChuckGrassley which airline are you flying home so we know who in America supports gang rape &amp; who doesn't?  @AmericanAir @united @Delta @JetBlue,Gymnast45H,1,0.5561286382768766
888,880,neutral,0,Fri Sep 28 15:41:16 +0000 2018,1045699972203569152,,,united,"Don’t count on food on @united 757-300s
They never have enough https://t.co/OpCdeo79zJ",jamesha2114,0,0.33363764651430466
889,881,neutral,0,Fri Sep 28 15:38:48 +0000 2018,1045699352696684551,,,united,Happy #GoodNeighborDay! We love our airport neighbors @qatarairways &amp; @united!  All our #breakrooms share a hallway (&amp; we think it's the best hallway @Dulles_Airport)! 😋,IAD_Ambassadors,0,0.20023351394643338
890,882,neutral,0,Fri Sep 28 15:36:44 +0000 2018,1045698832091082752,,,united,#GOPGangRape HEY @JeffFlake which airline are you flying home so we know who in America supports gang rape &amp; who doesn't? @AmericanAir @united @Delta @JetBlue,Gymnast45H,1,0.5561286382768766
891,883,neutral,0,Fri Sep 28 15:34:15 +0000 2018,1045698205982306305,,,united,"Always a beautiful sight....#FromTheWindowSeat Thanks for the view, @united https://t.co/lJU4n8egAa",MikeGrahamLS,0,0.3420935173633482
892,884,neutral,0,Fri Sep 28 15:28:09 +0000 2018,1045696670581895173,,,united,Ya en Buenos Aires y algunas imágenes del hermoso vuelo (me dormí todo !!) en Business Polaris de @united https://t.co/QNM9SSR5Rd,PabloK75,0,0.28359023362129715
893,885,neutral,0,Fri Sep 28 15:12:01 +0000 2018,1045692613087485963,,,united,Thank you for the upgrade @united!,Xander4EVR,0,0.4790706726493174
894,886,neutral,0,Fri Sep 28 15:09:59 +0000 2018,1045692100862455808,,,united,Another @united flight another delay.  Mechanical problems with 3905 to @Fly_Nashville. I thought @united maintenance was improving but obviously not.,adsdad01,0,0.458397594036922
895,887,neutral,0,Fri Sep 28 15:08:49 +0000 2018,1045691805704962051,,,united,So @United now charges for carry-on bags. Cementing their place as the worst airline. #dontflyunited,AndrewLGuthrie,0,0.4015853373724755
896,888,neutral,0,Fri Sep 28 15:04:11 +0000 2018,1045690640011386880,,,united,Another trip another #United flight. @united  UA363 EWR/HNL 🍍🏄‍♀️🌺 Aloha https://t.co/sdSKVVzMOA,joannemcnellis,0,0.31504725912442155
897,889,neutral,0,Fri Sep 28 15:02:23 +0000 2018,1045690188180205574,,,united,"Kirkland was proud to sponsor “Managing #Diversity as an Intangible Asset,” presented by @Google and @OceanTomo. (Photo: Partner @GreggLoCascio, @Dyson’s Jason Brown, @AbbottGlobal’s Dina Shniderman &amp; @united’s Mike Henning) https://t.co/SMohUSwjHn",Kirkland_Ellis,0,0.24936092523795897
898,890,neutral,0,Fri Sep 28 14:57:24 +0000 2018,1045688935354191872,,,united,Plane with NO WiFi or Uber driver asking where do you want to go? Bigger pet peeve ... go  @uber @united  - Uber/United - be better 👍,kconnolly222,0,0.3797740895781254
899,891,neutral,0,Fri Sep 28 14:53:19 +0000 2018,1045687905409208321,,,united,At the #PortAuthority in NYC talking about sustainable fuels. Shout out to a Quebec company @agrisoma_ who is helping decarbonize @united and other airlines with mustard seed based fuels👍🏻✈️ #ClimateWeekNYC https://t.co/nvdpW6h6Cv,PeteRose1,0,0.23878523098677193
900,892,neutral,0,Fri Sep 28 14:50:32 +0000 2018,1045687206155882496,,,united,"Riddle me this, why do you charge $200 fee to change a flight from a later time to an earlier time when you have seats available on the earlier flights? You all make it so hard for consumers/travelers with all of these unnecessary fees. @united",ksand87,0,0.4818813762231465
901,893,neutral,0,Fri Sep 28 14:45:25 +0000 2018,1045685916491239425,,,united,"So much for paying for @united 1st: seated in 2A and I dont get my b'fast choice because others with higher status get priority. Ended up with ice cold pure sugary oatmeal. Thanks a bunch, @united",mootmom,0,0.3811111650391437
902,894,neutral,0,Fri Sep 28 14:27:05 +0000 2018,1045681306275844097,,,united,"Boston to Cancun, Mexico for only $252 roundtrip with @United.

https://t.co/HJffd0yFfP https://t.co/Tl5gTSMnWk",SecretFlying,0,0.3229486477486073
903,895,neutral,0,Fri Sep 28 14:10:46 +0000 2018,1045677199007846400,,,united,No gate agent deserves the abuse that occurred last night in SFO @united because some jackass didn’t like his seat. #GlobalServices,PlatenReport,1,0.5899292984351109
904,896,neutral,0,Fri Sep 28 14:06:11 +0000 2018,1045676046371233792,,,united,Honestly @united we bought our tickets months in advance and we are waiting at our gate hoping we will even have seats for the flight home. I feel like we should have been forewarned this would be a risk.,cshel,0,0.38853877815143295
905,897,neutral,0,Fri Sep 28 14:05:59 +0000 2018,1045675994441535488,,,united,"Vuelos a Los Angeles 🇺🇸🛫 desde $23.700! Con @united 
#cuotas en @avantrip 
Usen código de @quiz_viajero !
#united #viajes #DiaNacionalSinAuto (?)
Fechas ➡️ https://t.co/9DZc6Y9i7W
Cc @ViajarOmorir https://t.co/E9OVgOfd1D",Soyaustral,0,0.41631480226629713
906,899,neutral,0,Fri Sep 28 14:02:08 +0000 2018,1045675025079185408,,,united,".@united it is complete bullshit that you won't allow me to online check-in unless I also pay for a checked bag. 

Never flying with you again after this.",russellmaxsimon,1,0.5737533740682164
907,900,neutral,0,Fri Sep 28 13:54:50 +0000 2018,1045673189832036352,,,united,"This is reminding me why I always try to fly @SouthwestAir, @united is horrid... First, delay for an hour with basically no explanation, after that, 10 minutes at a time because of low visibility when other flights are taking off... I've counted 6 departure time changes.",LakeshoreGay,1,0.6329080396767783
908,901,neutral,0,Fri Sep 28 13:41:50 +0000 2018,1045669915984896000,,,united,Thanks @united. Guess I should’ve known better than to have a traumatic event in my life. https://t.co/iBPZntNyLy,jack_gladney,0,0.3802375616142111
909,902,neutral,0,Fri Sep 28 13:40:49 +0000 2018,1045669660191072257,,,united,WIN the trip of a lifetime booked by @ThePointsGuy using ONE MILLION @United Miles. All it takes is a donation to @MakeAWish on @Prizeo ==&gt; https://t.co/ql3bf2xTTK,KouponKat,0,0.17806370023894347
910,903,neutral,0,Fri Sep 28 13:39:40 +0000 2018,1045669370331123713,,,united,"Dear @united ,
Thanks for cancelling my flight home to US, rebooking me with two additional connections, and then sticking me in the middle seat for the entire way. 
Will never be flying your airline again.",rachel_ventures,1,0.5655994343528054
911,904,neutral,0,Fri Sep 28 13:39:35 +0000 2018,1045669351976775680,,,united,"Good afternoon @United

Delayed on Monday for 90mins out of #Edinburgh Missed my connecting flight at #Newark. Late into #Indianapolis

Delayed over 3hrs out of #Newark last night. No inflight entertainment or wi-fi, and my #Polaris Pod was broken = absolute nightmare 

Help ?? https://t.co/SoKrqrAizL",WindyWilson88,1,0.5386915345128431
912,905,neutral,0,Fri Sep 28 13:35:40 +0000 2018,1045668365845639169,,,united,"Morning 🙏🏻✈️
@united @thepointsguy #lifeinthesky https://t.co/262RfCnCHY",bechristinaa,1,0.5867713309668137
913,906,neutral,0,Fri Sep 28 13:25:02 +0000 2018,1045665688759631872,,,united,Thank you @united for helping us deliver one of our prosthetic arms across the country! https://t.co/Rtx8QNflEV,UnlimitedTmro,0,0.24559974241181787
914,907,neutral,0,Fri Sep 28 13:21:20 +0000 2018,1045664759440453632,,,united,“We’re gonna figure out how to make wifi free” says  @Delta CEO @ed_bastian on #wifi I think about this issue every time I pay for crappy email on @United (which this  Colorado gurl is otherwise a happy traveler! )  @skift #SkiftForum #travel #flying@,roving81611,1,0.5290146644903775
915,908,neutral,0,Fri Sep 28 13:18:22 +0000 2018,1045664011646263297,,,united,"You guys! After almost 20 years of loyal flying I've finally reached Group 1 boarding status on @united!  I'm going to celebrate by eating a 6:15am bag of Oriental Snack Mix from the last row -- the only seat my ""status"" would get me.",JimSias,0,0.28886551624466306
916,909,neutral,0,Fri Sep 28 13:13:21 +0000 2018,1045662747273433088,,,united,"A pesar de esto, llegamos en perfectas condiciones a Buenos Aires 🤪🤪 La onda de los tripulantes, sencillamente increíble. Gracias @united !! https://t.co/uqhPvUUaUp",PabloK75,0,0.2972903143138821
917,910,neutral,0,Fri Sep 28 13:05:06 +0000 2018,1045660673945079809,,,united,"Today 9/28 at 1pm ET, #NonprofitRadio is new and live from @FCNewYork!  Join in to learn what goes into foundation decision-making with @fdncenter @united during Foundation Center Month: https://t.co/RWxBAYBtX5",TonyMartignetti,0,0.249360452586705
